prism_id,last_name,first_name,middle_name,birth_year,birth_month,birth_day,bbref_id,fangraphs_id,mlbam_id,nfbc_id,sfbb_id,yahoo_id
7pzmxnhs8d,,,,,,,scottta01,17586,656945,9772,scottta01,10432
7qd34sz5v0,,,,,,,turnetr01,16252,607208,9132,turnetr01,10056
7qhz26hxf0,,,,,,,frelisa01,29622,686217,11581,frelisa01,12476
7r7zdtx068,,,,,,,monasan01,19455,655316,11797,monasan01,61600
7r9sm6ge3h,,,,,,,misioja01,31623,694819,11894,misioja01,60254
7rsl8e89sr,,,,,,,amadoad01,27962,691182,11965,amadoad01,12411
7s661hv5l4,,,,,,,marteke01,13613,606466,9112,marteke01,10036
7ske3c9drm,,,,,,,churcna01,31357,701675,12444,,61887
7v4vcstgt4,,,,,,,farmeky01,14813,571657,9537,farmeky01,10775
7vykclmzer,,,,,,,walkech02,13419,572233,8924,walkech02,9846
7vzzg2sq50,,,,,,,matthbr01,33280,694728,12355,matthbr01,62798
7w3pbjwjbh,,,,,,,castabl01,26117,680604,12243,,63936
7wwtgtrp78,,,,,,,sandeca01,23479,676742,12437,,61323
7x3dgmgbcm,,,,,,,chandbu01,29868,696149,12035,chandbu01,12516
7y9ytlkvwr,,,,,,,rogerty01,15541,643511,10725,rogerty01,11644
7z7kngqj38,,,,,,,gracego01,29519,700669,11598,gracego01,60394
8045dvgwkd,,,,,,,,sa3044256,702073,,,
80m8ct4tf0,,,,,,,marseja01,31370,805300,11939,marseja01,62119
80tg07cylh,,,,,,,stewasa02,31505,701398,12453,,60129
80vlvlt3em,,,,,,,myersda01,22054,667472,11820,myersda01,62217
80vy5rgwt0,,,,,,,ortizjo06,25493,687401,11625,ortizjo06,12374
81d8nk4p1m,,,,,,,lauerer01,19316,641778,10024,lauerer01,10576
851rmvb0d4,,,,,,,snideco01,23307,676092,11389,,12334
856se54j3h,,,,,,,langesh01,25816,669127,10845,langesh01,11728
85kmplly08,,,,,,,elkoti01,31522,671284,12356,,62464
86qb7x17ch,,,,,,,milneho01,13346,571948,9589,milneho01,10736
86sb9xzhgd,,,,,,,silsech01,30074,681217,11468,silsech01,12615
872pwbd3vm,,,,,,,joeco01,16572,656582,10517,joeco01,11256
89112lvv68,,,,,,,littlbr02,21574,663893,11552,littlbr02,10861
89c0f8nxgw,,,,,,,imanash01,33829,684007,11884,imanash01,63640
89zyh56yf0,,,,,,,gassero01,29812,688107,11745,gassero01,12523
8bw2t9p8tw,,,,,,,chivian01,26790,683409,11974,,63478
8cendczsm8,,,,,,,suzukse01,30116,673548,11305,suzukse01,12588
8dl3r0kw60,,,,,,,mcneije01,15362,643446,10061,mcneije01,11118
8e48t6m0pw,,,,,,,bertijo01,12037,542932,10113,bertijo01,11169
8edcvdezjh,,,,,,,kellymi03,12791,547184,9974,kellymi03,12636
8edzj03p1w,,,,,,,hillde01,16947,656537,10714,hillde01,9866
8f84cth7mh,,,,,,,burgeja01,22275,669394,10224,burgeja01,10877
8ff5zpg1bh,,,,,,,ederja01,27590,671109,11238,ederja01,63309
8gcgr6elc4,,,,,,,edwarca01,13607,605218,9329,edwarca01,9555
8hlsefv9rw,,,,,,,encarje01,21871,666464,10839,encarje01,11783
8hrwgf3jvw,,,,,,,hiralya01,25215,682274,12399,,64789
8hx0ykpf0w,,,,,,,fauchca01,20116,676534,11395,fauchca01,12311
8j6601d64h,,,,,,,,sa3014834,689288,12265,,62061
8kgzmz3kvh,,,,,,,winnke01,23499,676775,11680,winnke01,12737
8kslrzszzd,,,,,,,ricebe01,29576,700250,11911,ricebe01,62137
8l96cl5rzw,,,,,,,andersh01,19453,641312,10333,andersh01,11098
8m210nymch,,,,,,,jamesdr01,26260,686753,11403,jamesdr01,11724
8m527e9esd,,,,,,,santaan02,14551,623993,9599,santaan02,10666
8mcg10mesd,,,,,,,martian02,26540,682657,11675,martian02,12400
8mee3c7ph8,,,,,,,schmica01,27577,669477,11743,schmica01,12544
8mk1wg68d8,,,,,,,sanchcr01,20778,650911,10770,sanchcr01,11706
8mmc733070,,,,,,,gormano01,22263,669357,10303,gormano01,11391
8px8s67450,,,,,,,parisky01,26420,677347,11090,parisky01,11776
8qzsrn94dh,,,,,,,mccauda01,20038,670766,11241,,12232
8r2k20mer4,,,,,,,curvelu01,24710,681168,12252,,62601
8scvw5b4y8,,,,,,,feltnry01,21446,663372,11282,feltnry01,12265
8vzpenp9j8,,,,,,,arrigsp01,29921,681293,12020,arrigsp01,60188
8xk82h0qed,,,,,,,stanery01,15947,592773,9519,stanery01,10606
8xrld5bmcd,,,,,,,danaca01,31508,702674,12171,danaca01,60217
8yhbqjl0t4,,,,,,,garciro04,23363,676395,11823,garciro01,60615
8yzs5nyhk0,,,,,,,rockjo01,30016,697812,12256,rockjo01,12408
8z3q9w99kw,,,,,,,biggehu01,26259,685801,12122,biggehu01,61839
8z70xbxknh,,,,,,,housebr01,29993,691781,11926,housebr01,12580
8zlgfzm6t8,,,,,,,willica02,30038,700246,12024,willica02,12556
8ztj7zg9vh,,,,,,,queroje01,sa3015407,691620,11906,queroje01,12477
8zwrejcy38,,,,,,,kniznan01,19514,668800,10135,kniznan01,11392
907ydx50yd,,,,,,,bidoos01,23150,674370,11808,bidoos01,62004
90995dbh54,,,,,,,walketa01,11836,592836,8418,walketa01,9321
91xbvfxvnw,,,,,,,dobbihu01,30240,690928,12280,dobbihu01,64811
9223m55310,,,,,,,meidrch01,31580,805367,12227,meidrch01,62504
925p630flh,,,,,,,marchra01,21646,665561,11064,,11813
925t712m1d,,,,,,,weathry01,23796,677960,10325,weathry01,11379
93lb9yepd4,,,,,,,naylobo01,21865,666310,10143,naylobo01,11296
93zxsflym4,,,,,,,nunezde01,23055,673380,11195,,11799
94ds4mmst0,,,,,,,morejad01,20039,670970,10123,morejad01,10574
94fywyv5m8,,,,,,,harriky01,27758,690986,11597,harriky01,12175
94hcj22c4d,,,,,,,petertr01,30063,671976,12441,,60421
94mpzn4c1r,,,,,,,junisja01,13619,596001,9547,junisja01,10494
94t6gbwg38,,,,,,,bregmal01,17678,608324,9415,bregmal01,10183
95zl0klr90,,,,,,,hillisa01,17954,656541,10457,hillisa01,11206
969mgsg000,,,,,,,muncyma01,13301,571970,8691,muncyma01,9606
96j14wsvdh,,,,,,,oneilty01,15711,641933,9789,oneilty01,10215
96yhv63ht8,,,,,,,bettsmo01,13611,605141,8638,bettsmo01,9552
974t8n7pqm,,,,,,,anderia01,19951,666120,10217,anderia01,10424
97z9kh57tw,,,,,,,,sa3020240,702222,12303,crawfju01,60317
98j7lj94zh,,,,,,,sandlni01,20517,680704,10930,sandlni01,11894
991ydx34nd,,,,,,,montgco01,29712,695657,11892,montgco01,12413
99qjy8hsvh,,,,,,,lordbr02,31972,695418,12369,,65104
9cdtg7r05h,,,,,,,woodrbr01,16162,605540,9678,woodrbr01,10730
9djg82n7pm,,,,,,,burnsch01,35333,695505,12193,burnsch01,64316
9fbhztx940,,,,,,,herriti01,25139,682120,11676,herriti01,12733
9fcd16zl58,,,,,,,goldspa01,9218,502671,8126,goldspa01,8967
9gq2bewwm0,,,,,,,rojasmi02,7802,500743,8807,rojasmi02,9726
9gz0es8vfd,,,,,,,roycrch01,31261,688297,12086,,63663
9h91wd7vph,,,,,,,delauch01,sa3021053,800050,11919,delauch01,60138
9hjsxnzc9w,,,,,,,carrial01,26463,692024,12426,,65995
9j2qb0zee8,,,,,,,criswje01,27608,676105,12162,,12163
9kvmecbgnd,,,,,,,santade01,17878,642701,9917,santade01,10901
9lcp8s3rkw,,,,,,,sousabe01,21345,656986,10903,,12045
9mm1ns13jr,,,,,,,adcocty01,25651,686654,11807,,62451
9p9hbq1hrr,,,,,,,loperjo01,29630,694388,11952,loperjo01,63561
9ph0nfhl60,,,,,,,churcma01,26353,687847,11993,churcma01,60438
9q2tnvfyvd,,,,,,,leonsa01,5273,506702,8285,leonsa01,9180
9refvm9dtw,,,,,,,parkemi01,27636,680730,11970,parkemi01,12585
9sc7mz3w3m,,,,,,,happia01,17919,664023,9655,happia01,10440
9sxmc0xvtm,,,,,,,murraja01,26482,681151,11758,murraja01,60187
9vs6y16wsw,,,,,,,chaveje01,5448,445926,6704,chaveje01,8334
9vve1j1b1m,,,,,,,freelky01,16256,607536,8941,freelky01,9863
9w1syb9g3d,,,,,,,hoeinbr01,26304,663773,11541,hoeinbr01,12677
9w8ncvdhfr,,,,,,,cobbal01,6562,502171,8058,cobbal01,8918
9wcdevd4fm,,,,,,,manguja01,26202,663968,12067,manguja01,60623
9wfhd3en9h,,,,,,,meadcu01,23986,678554,11606,meadcu01,12558
9wxb1wn8p0,,,,,,,diazya02,23003,673237,11559,diazya02,12435
9x738rjhq8,,,,,,,iglesjo01,10231,578428,7867,iglesjo01,8848
9xbrlkg4d0,,,,,,,earlyco01,33666,813349,12459,,63143
9xenfjqht0,,,,,,,patrich01,30113,694477,12259,patrich01,61749
9xldj4m4sm,,,,,,,bledajj01,26368,668709,10838,bledajj01,11782
9y8e89cwmd,,,,,,,shortza01,19562,670097,10776,shortza01,11438
9yxhj2nv9d,,,,,,,millesh01,10197,571946,7683,millesh01,8871
9yz52w35tm,,,,,,,guilllu01,16451,641645,9870,guilllu01,10920
9zqmktw5j4,,,,,,,bakerbr01,19804,641329,10853,bakerbr01,11998
b024zr7kdd,,,,,,,netoza01,31347,687263,11741,netoza01,60214
b0k8lt7et4,,,,,,,merrija01,29490,701538,11891,merrija01,12522
b1knwecp3h,,,,,,,rojasjo01,19734,668942,10670,rojasjo01,11623
b2nj4y96xw,,,,,,,madrini01,20521,663611,10297,madrini01,11306
b3gztf5mgw,,,,,,,wardta01,17548,621493,10076,wardta01,10496
b3rmlh58f8,,,,,,,muncyma02,29779,691777,12301,muncyma02,12501
b4bhgbrfnh,,,,,,,rockeku01,31843,677958,12183,rockeku01,60427
b4l4e4gjrw,,,,,,,durbica01,29646,702332,12204,durbica01,61788
b71pppg7zm,,,,,,,nardian01,25942,677053,11536,nardian01,12673
b73pm7sjj8,,,,,,,loaisjo01,19753,642528,9897,loaisjo01,11044
b771j61k04,,,,,,,mateojo01,17273,622761,9524,mateojo01,10239
b8n9bdv3vh,,,,,,,arenano01,9777,571448,8223,arenano01,9105
b8rf7n012w,,,,,,,hiurake01,20003,669374,10264,hiurake01,10912
b8rvwfmfn4,,,,,,,contrwi01,11609,575929,9263,contrwi01,10166
b910rz0r9d,,,,,,,biebesh01,19427,669456,10038,biebesh01,10867
b9esnl5mp4,,,,,,,aguiaju01,30031,687924,11959,,63548
b9lmxmsxwr,,,,,,,scottta02,13652,605463,10631,,11593
b9x5jmq0v8,,,,,,,larnatr01,21501,663616,10350,larnatr01,11347
bbn6kz68ld,,,,,,,bowdebe01,20198,641386,10741,,11450
bbq66s1gjh,,,,,,,perezma02,6902,527048,7791,perezma02,8652
bc0neq02vw,,,,,,,stridsp01,27498,675911,11300,stridsp01,12281
bc33d2fh0h,,,,,,,rosareg01,19964,666703,11367,rosareg01,12306
bc5kx5vmz0,,,,,,,baeji01,23818,678225,10013,baeji01,11818
bd7zxc9qx8,,,,,,,chapmma01,16505,656305,9683,chapmma01,10205
bdk3lgr5er,,,,,,,alonspe01,19251,624413,10312,alonspe01,10918
bed2g8p09m,,,,,,,hernani01,19281,663321,11866,,61280
bejzjzh8wd,,,,,,,vazquch01,9774,543877,8843,vazquch01,9762
bfk3jy46z4,,,,,,,adamsjo03,23788,677941,10252,,11324
bhe2ftz4bd,,,,,,,garciri01,20023,670329,10678,,11453
bhyr7dwtdw,,,,,,,,sa3017639,680397,12420,,65387
bjg594he40,,,,,,,,sa3015433,691893,12267,,60327
bkp37pzj60,,,,,,,rodriel02,20962,660730,10393,,12291
bkqgxtmpp0,,,,,,,brashma01,25756,666374,11297,brashma01,12278
bkyxbjehq4,,,,,,,raqueni01,20333,675919,12458,,11561
blqpyfwwyr,,,,,,,ibanean01,18819,628451,10979,ibanean01,10607
bmjejqcnph,,,,,,,bivensp01,30226,702352,12106,,62256
bnvk9tv9jr,,,,,,,rendoan01,12861,543685,8225,rendoan01,9106
bnwdhh11nm,,,,,,,martico02,19884,656686,10170,martico02,11316
bp2s6zdbv4,,,,,,,holmagr01,30002,680880,12158,,12506
bpbh7qwgk8,,,,,,,burneco01,19361,669203,9800,burneco01,10910
bpx93ltjhw,,,,,,,fuentdi01,30661,800311,12415,fuentdi01,62487
bqf0lhhnjr,,,,,,,altuvjo01,5417,514888,8116,altuvjo01,8996
bqpk6wnx7m,,,,,,,teodobr01,29524,669326,12178,,61559
br864lsvrw,,,,,,,ragsdca01,27508,685068,12282,,64815
brt3mhm03w,,,,,,,sosale01,22896,672820,11501,sosale01,12420
brxhzsnrnd,,,,,,,gagema01,17381,657424,11488,,12631
bsfecj7edh,,,,,,,junkja01,23301,676083,11280,junkja01,12263
bvjp7t1j6d,,,,,,,housead01,12718,605288,9175,housead01,10098
bvr9zw8j0w,,,,,,,mecklwa01,31490,685133,11842,mecklwa01,61844
bw57gy1z54,,,,,,,delosen01,18403,660853,10058,delosen01,11064
bwnt5b7v8r,,,,,,,bridejo01,24703,681146,11339,bridejo01,12319
bwr35zkzjr,,,,,,,berrijo01,14168,621244,8951,berrijo01,9872
bxjhnkw10w,,,,,,,bautife01,20666,642585,11379,bautife01,12346
bytw5fggvr,,,,,,,marquge01,15038,608566,9295,marquge01,10402
bz051klqww,,,,,,,hortoca01,31872,690990,11886,hortoca01,60118
c121jwen0m,,,,,,,bassobr01,25582,669620,11972,bassobr01,63477
c1cn85g8yh,,,,,,,dubinsh01,24977,681869,11002,,11902
c2776evqc8,,,,,,,peralfr01,18679,642547,9915,peralfr01,11014
c3092czjwr,,,,,,,higasky01,5517,543309,9470,higasky01,10678
c3hmgf0sx0,,,,,,,mcfartj01,3237,519008,8445,mcfartj01,9350
c3lywqx8kd,,,,,,,bibeeta01,30134,676440,11595,bibeeta01,60137
c4qlwdxbs8,,,,,,,gillico01,26171,687362,12142,,63927
c6lppvs7h4,,,,,,,rogertr01,22286,669432,10351,rogertr01,10909
c7bbej8wn8,,,,,,,skenepa01,33677,694973,11885,skenepa01,62972
c7gx3bvbv0,,,,,,,swansda01,18314,621020,9432,swansda01,10234
c7xsbf7n0d,,,,,,,booseca01,16061,592155,12080,,61577
c7ynjc2qs0,,,,,,,pegueli01,24273,678894,11096,pegueli01,11883
c8ygk92gxd,,,,,,,burdini01,16074,595897,8952,burdini01,9873
c9y235lgmh,,,,,,,pasquvi01,27676,686469,11415,pasquvi01,12449
cbekwzgngm,,,,,,,zulueyo01,27765,691172,11687,,12743
cbq1bw89b4,,,,,,,miranjo01,20538,669304,10253,miranjo01,11496
ccc2ejm25m,,,,,,,palacjo01,19818,641943,10852,palacjo01,11999
cck2przy8r,,,,,,,contrro01,22810,672710,10426,contrro01,11804
cd3mvs1ggw,,,,,,,birdja01,21267,656234,11493,birdja01,12635
cdl92wptgm,,,,,,,marinro01,23488,676760,11392,marinro01,12332
cdzskwf8kr,,,,,,,mccusca01,33098,676812,12398,,63083
chfj0z3jfr,,,,,,,acunaro01,18401,660670,9775,acunaro01,10646
cjvw7m9qsh,,,,,,,degroja01,10954,594798,8784,degroja01,9701
cjy8hrn1jw,,,,,,,garrere01,16866,657585,10511,garrere01,11255
cle93hflt8,,,,,,,westbjo01,27815,676059,11610,westbjo01,12122
clvncrw08w,,,,,,,hoffman01,29633,694851,12401,,60204
cmzm30k2gr,,,,,,,osunaal02,27915,696030,12300,osunaal02,60436
cnytr461lw,,,,,,,murphse01,19352,669221,10327,murphse01,10929
cpdqehceer,,,,,,,blossja01,33168,814005,12109,blossja01,62903
cprefyqry4,,,,,,,stallja01,13723,607732,9384,stallja01,10318
cqzngg1dnd,,,,,,,vivasjo01,23917,678391,11398,vivasjo01,12341
csmt11v0r4,,,,,,,melenmj01,22197,669004,10293,melenmj01,10891
ct6t0kdkqw,,,,,,,wrighky01,19665,657140,10093,wrighky01,10847
ct9yg460sd,,,,,,,mullice01,17929,656775,10072,mullice01,10849
ctc6rvcj8m,,,,,,,leahyky01,24763,681517,11822,,61601
cw9rj8t68w,,,,,,,andujmi01,15878,609280,9523,andujmi01,10544
cx29dlq8wr,,,,,,,misiean01,18152,664948,10875,,11990
cyy7nhrbeh,,,,,,,pegueel01,21652,665625,11267,,12254
cz4fy6eep8,,,,,,,lukesna01,18123,664770,11637,lukesna01,12714
czg7mjstd4,,,,,,,stonega01,27792,694813,11587,stonega01,60231
czqqhvsynd,,,,,,,darnedu01,27812,699911,12433,,61935
czxb7f115h,,,,,,,rodriya01,33838,684320,11916,rodriya01,63645
d06cfleqt8,,,,,,,,sa3014677,691384,11984,,60114
d07kjz9vgd,,,,,,,laurera01,17128,657656,9919,laurera01,11124
d09lgnwdlw,,,,,,,harpebr03,11579,547180,7885,harpebr03,8875
d1bg7r482w,,,,,,,rouppla01,30076,694738,11634,rouppla01,60650
d1rkvrxwsh,,,,,,,berropr01,22932,672860,11635,berropr01,12709
d3wdfp1bp8,,,,,,,pallaan01,26108,669467,11442,pallaan01,12591
d41yf2cdpr,,,,,,,whitlfo01,19586,666215,9817,whitlfo01,10479
d430hn5480,,,,,,,hendrky01,12049,543294,8841,hendrky01,9758
d4b4g91n1w,,,,,,,peredjh01,19802,640902,11066,,11437
d4r5tcmfq4,,,,,,,johnsbr03,20002,669369,11526,johnsbr03,12664
d5s7c0gd3m,,,,,,,reynobr01,19326,668804,10153,reynobr01,10577
d5v76sfd10,,,,,,,banueda01,23250,675915,12079,,61673
d5x9wp1yz0,,,,,,,lopezot01,19608,672640,10422,lopezot01,12100
d9hxwfw448,,,,,,,boltoco01,23265,675989,10908,,11819
d9lp80jenm,,,,,,,wilsost02,20353,621051,11369,wilsost02,12307
d9v8ycssfr,,,,,,,gustory01,26440,687473,12187,gustory01,63918
dc15t7939w,,,,,,,wellsau01,27562,669224,11599,wellsau01,12161
dc3txvxmv4,,,,,,,ramosbr01,25621,682868,11658,ramosbr01,12417
dcj0f9zvew,,,,,,,suganto01,35321,608372,11148,suganto01,64895
dcqfpp300m,,,,,,,edwarxa01,22266,669364,10365,edwarxa01,11375
dcvecl3tmd,,,,,,,hillja01,30250,677955,12048,hillja01,12407
dcvkf0lem8,,,,,,,sianimi01,22557,672279,10292,sianimi01,11293
ddtk845fnh,,,,,,,donovbr01,24679,680977,11357,donovbr01,12351
degdnbg9z8,,,,,,,crochga01,27463,676979,10900,crochga01,12046
dfnzp1zvl8,,,,,,,stewabr01,16727,592779,9392,stewabr01,10325
dfxryvgh5w,,,,,,,camerno01,30184,702070,12201,camerno01,60211
dg600jqyrh,,,,,,,wentzjo01,19962,666214,10246,wentzjo01,10426
dg6m1xfrjm,,,,,,,willitr01,16977,592866,9457,willitr01,10144
djcgbpyvwd,,,,,,,briesbe01,26079,689225,11429,briesbe01,12604
djdr216wz4,,,,,,,dunnol01,26295,686554,12036,dunnol01,62212
dk5t0lbvxm,,,,,,,rodrijo10,22530,671286,10247,rodrijo01,61828
dk7q8nv6wh,,,,,,,wicksjo01,30094,696136,11847,wicksjo01,12384
dlk1ynj8sm,,,,,,,sheehem01,29839,686218,11811,sheehem01,60238
dlq2b6qkpw,,,,,,,sanojja01,28253,691594,12177,sanojja01,62194
dmdy1cy2gw,,,,,,,matoslu02,26467,682641,11678,matoslu01,11871
dmvqex34f4,,,,,,,moranjo01,20422,663558,11287,moranjo01,12269
dn1cp0xdkd,,,,,,,allenlo02,27589,671106,11412,allenlo02,60139
dn3w4c2t98,,,,,,,lorenmi01,14843,547179,9028,lorenmi01,9949
dnhzf6yr6w,,,,,,,senzaan01,15488,622608,9297,senzaan01,10176
dp6kpk45hh,,,,,,,casastr01,22514,671213,10355,casastr01,11279
dppwkh3jzw,,,,,,,sullibr01,18217,664954,10951,sullibr01,12063
dpx21wdkgr,,,,,,,kaiseco01,21535,663731,11813,,62227
dre64szhnd,,,,,,,haderjo01,14212,623352,9492,haderjo01,10131
dryg1z7c34,,,,,,,canoye01,25911,666974,11467,canoye01,12614
ds7qq77kyr,,,,,,,darviyu01,13074,506433,8210,darviyu01,9095
dt22hn7ts4,,,,,,,hanifbr01,22304,669724,11873,,11427
dtd2khfrh4,,,,,,,greenhu01,22182,668881,10216,greenhu01,10862
dtsjt0j2f8,,,,,,,saalfan01,26203,685314,11856,,61757
dv1kj6r0dh,,,,,,,cavalca01,27473,676917,10971,cavalca01,12007
dv58edyj88,,,,,,,leiteja01,30146,683004,11327,leiteja01,12561
dvxz2wnttr,,,,,,,wagamer01,23395,676572,12181,wagamer01,62183
dww2lrb110,,,,,,,gibauia01,17871,664139,10484,,11091
dxr2v5b0nd,,,,,,,sengako01,31838,673540,11182,sengako01,12776
dxvlk7lb44,,,,,,,meylu01,25620,682825,12286,,64812
dxwn2k4mt4,,,,,,,diazya01,16578,650490,9639,diazya01,10465
dy3pw4b0sm,,,,,,,julksco01,20311,667452,11604,julksco01,60199
dz7v37m92r,,,,,,,meadopa01,23800,678009,10307,meadopa01,11310
e1kqp3hy7h,,,,,,,davisno01,25862,663562,11347,,12321
e34kxtx4xr,,,,,,,tongjo01,32157,804636,12344,tongjo01,64978
e4qy052bpm,,,,,,,rushida01,31382,687221,12190,rushida01,60232
e545xts7n0,,,,,,,,sa3007495,682445,12240,,61938
e6hvm5xjdd,,,,,,,nodary01,23312,676116,10322,nodary01,12765
e6w3h5k5nh,,,,,,,taverle01,18900,665750,10274,taverle01,10608
e6wz4kp5zm,,,,,,,mcderch01,29866,694646,11909,mcderch01,12438
e7f7pb7lv0,,,,,,,camerda01,18353,663662,10182,camerda01,10481
e867w9bxtr,,,,,,,millema03,31757,695243,11787,millema03,12505
e99j1wh62h,,,,,,,noeljh01,24257,678877,11382,noeljh01,12313
ecc7m4d9m0,,,,,,,rossjo01,12972,605452,9065,rossjo01,9987
ecnwh2k5em,,,,,,,pocheco01,19403,621363,10502,pocheco01,11548
ed5y4hrdbr,,,,,,,ceasedy01,18525,656302,10191,ceasedy01,10438
edhby3t54h,,,,,,,vestwi01,19769,676684,11186,vestwi01,12110
eecck70khr,,,,,,,brazohu01,6107,623211,11519,brazohu01,12658
eefzf38cy0,,,,,,,thomarh01,31793,689041,12390,thomarh01,62192
eehg1s2v1d,,,,,,,murphto04,13499,608596,8657,murphto04,9570
ef1ltv3nb4,,,,,,,keplema01,12144,596146,9172,keplema01,10095
efvpynkftr,,,,,,,finneky01,15009,640448,10792,finneky01,11709
eg6mz5d1f4,,,,,,,sweentr01,29575,700242,12155,sweentr01,12494
ehhk108kkr,,,,,,,mclaima01,29695,680574,11613,mclaima01,12390
ehpg9kze6h,,,,,,,bichebo01,19612,666182,9820,bichebo01,10766
ehs6g1yh3w,,,,,,,holtoty01,26231,663947,11459,holtoty01,12606
ek9fmljfpd,,,,,,,borucry01,16350,621366,9960,borucry01,10958
elz52gpv5d,,,,,,,thomala02,16939,657041,10446,thomala02,11238
emg73xlk0m,,,,,,,realmjt01,11739,592663,8800,realmjt01,9718
emr2qltbj0,,,,,,,barnhtu01,10200,571466,8747,barnhtu01,9664
enlpzq68tw,,,,,,,armstsh01,12857,542888,9123,armstsh01,10047
ep8b0wvy5m,,,,,,,mountry01,18373,663624,9977,mountry01,10429
epkv8hmfem,,,,,,,hillri01,4806,448179,5831,hillri01,7578
epn5x4h8j8,,,,,,,schunaa01,25524,668845,11079,,11758
eq4qj8gx3w,,,,,,,brubajt01,17578,664141,10476,brubajt01,11227
eq6mg1tp00,,,,,,,urshegi01,10681,570482,9069,urshegi01,9991
er8x183ztr,,,,,,,morallu01,32227,806960,12434,,63613
erej4rbyv4,,,,,,,teodoem01,sa3015158,693713,11945,teodoem01,60433
ev3t7bglvr,,,,,,,strahma01,13799,621381,9205,strahma01,10355
ev718lw96h,,,,,,,moorech03,34979,695681,12194,moorech03,64361
evg547wslr,,,,,,,viladry01,22165,668723,10324,viladry01,10875
evvm4j88yw,,,,,,,soderty01,27467,691016,11071,soderty01,12005
exhrkqwy38,,,,,,,thaisma01,19318,642136,10286,thaisma01,10497
eyqqfrkbg4,,,,,,,jacksal02,17276,656577,8963,jacksal02,9885
eyzwkfztcm,,,,,,,sanchal04,18551,645305,10752,,11676
ezqebp96d0,,,,,,,gilbedr01,31545,687551,11955,gilbedr01,60183
f0qfbzshjr,,,,,,,topaju01,15145,623437,11126,topaju01,12067
f13mk75dj8,,,,,,,kurtzni01,35110,701762,12222,kurtzni01,64313
f22cd935p0,,,,,,,pearsna01,20160,663878,10295,pearsna01,10960
f2lwprp9mh,,,,,,,civalaa01,19479,650644,10640,civalaa01,10869
f3j0jjt2rw,,,,,,,kolekst01,21487,663568,12009,kolekst01,60645
f47m78kmmd,,,,,,,mayzati01,15042,641835,9339,mayzati01,10787
f4kgvg1bfr,,,,,,,janseda01,16535,643376,9795,janseda01,10959
f521cjy84h,,,,,,,handlma01,26106,668974,12388,,60901
f536t9vjq4,,,,,,,gomezyo01,22872,672782,11157,,11806
f78jq1vqg8,,,,,,,warreau01,24937,681810,11246,,12237
f7d3t26p2m,,,,,,,moretda01,21101,664294,11294,moretda01,12274
f8wh4p8mg4,,,,,,,fraleja01,19260,641584,10225,fraleja01,11568
f8zxgqbzs4,,,,,,,trammta01,19960,666211,10339,trammta01,10866
fbgjrgd6lh,,,,,,,thompza02,25918,668868,10898,thompza02,11840
fcj7t91fs0,,,,,,,helslry01,18138,664854,10321,helslry01,10946
fcse1d3wx4,,,,,,,belljo02,13145,605137,8962,belljo02,9883
fddpp1sx2h,,,,,,,couloda01,13293,543056,8921,couloda01,9844
fe68bgw044,,,,,,,,sa3009716,682785,12326,,63533
fefp8g1fhd,,,,,,,garcilu03,6984,472610,8542,garcilu03,9455
feg5lm8bbd,,,,,,,salech01,10603,519242,7887,salech01,8780
fg24z3lzzm,,,,,,,garcijo02,23378,676480,10825,garcijo02,11291
fgsqc8g6p0,,,,,,,amayaja01,23296,676070,10398,amayaja01,11777
fh3wl3fd34,,,,,,,thompry02,16647,657044,10960,thompry01,11889
fh7pkx4wxr,,,,,,,littllu01,28036,681432,11858,,60126
fj4xv3d9sh,,,,,,,perdoge01,22799,672695,10397,perdoge01,11417
fll5nwp37h,,,,,,,jungja01,31437,690291,11929,jungja01,60170
flre4wn3vr,,,,,,,fletcdo01,26149,666150,11026,fletcdo01,11970
fltvqr6n8h,,,,,,,schlica01,32095,693645,12361,,64985
fpkcqtnnyr,,,,,,,festada01,30056,701581,11902,festada01,60269
fq8y2revy8,,,,,,,selbyco01,24986,681882,11669,,12757
fqb6h1sdbh,,,,,,,kellyca02,13620,608348,9452,kellyca02,10395
fr4d588e20,,,,,,,harvehu01,15507,640451,8633,harvehu01,9547
frcyhvvbgd,,,,,,,dovalca01,21992,666808,11105,dovalca01,11536
fs24mvl950,,,,,,,wagueja01,18318,621097,10495,wagueja01,11248
fsv3t6tq7m,,,,,,,lawlajo01,29976,691783,11439,lawlajo01,12355
fw8spljj6w,,,,,,,lugoma01,25980,683090,12270,lugoma01,11737
fwb7kbrq08,,,,,,,langfwy01,33333,694671,11881,langfwy01,62973
fx7zd1yet4,,,,,,,delacbr01,19600,650559,11247,delacbr01,12236
fz57ktyqw0,,,,,,,karroky01,33252,691720,12439,,62831
fz9xfw51m8,,,,,,,rodrira02,23974,678495,11393,rodrira02,12305
fzhd45mcy4,,,,,,,vaughan01,26197,683734,10788,vaughan01,11866
fzkgsedtqd,,,,,,,sandsco01,21461,663485,11364,sandsco01,12156
g08znks580,,,,,,,hernada03,20271,678226,11832,,63278
g0crklgvxr,,,,,,,deverra01,17350,646240,9708,deverra01,10235
g0f0x1zdhd,,,,,,,fulmeca01,18311,608334,9404,fulmeca01,10168
g0k5zdkg68,,,,,,,naylojo01,18839,647304,10255,naylojo01,10572
